speed,engine_rpm,fuel_rate,idle_time,load_weight,acceleration,temperature,hours_since_last_maintenance,maintenance_required
22.483570765056164,1733.5083228499914,9.276577326367827,124.223212367755,7.146446888836132,0.4716668863122788,58.75878141139226,273.25685435060177,0.0
19.308678494144075,1334.64428510144,12.418844967661494,10.369886428163332,8.974534539261594,-0.5384375777691206,71.02541439817523,102.62876486813505,0.0
23.23844269050346,1254.5403349733078,13.759183399735067,10.478948201347498,6.979217917164568,1.094659405551293,53.127209203588315,377.57152505807073,0.0
27.61514928204013,1498.9876627767144,20.66306297202057,13.134142678783686,10.143475959354049,-1.3965025674486622,78.31211103199756,401.8759871520408,1.0
18.829233126383322,1448.9446132425214,16.669659373601274,24.944296096347564,8.30741146041854,0.06454645998192216,78.71555966288142,276.4877930087199,0.0
18.8293152152541,1364.0315852018175,10.993555292700325,8.723516112263038,5.517886620130748,1.0302868665183842,73.2717055287779,244.28058029242078,0.0
27.896064077536955,1708.9162342370146,16.45810886825291,74.05562750152033,13.765437365124711,-3.0979541625609155,58.78865987242078,56.969091563992656,0.0
23.837173645764544,1786.5915625711532,10.358088033184902,9.264538690734328,8.506982429712881,3.182446960995305,83.80138938868515,41.97583074989192,0.0
17.65262807032524,1526.5220658875542,18.24807316166122,67.84782407180005,6.195589585074062,-0.4247278273198135,90.37210639718359,169.78242278176435,0.0
22.712800217929825,1943.2590243165787,13.586626044546364,3.276875132822932,9.495222596537376,-3.0375598705142597,71.47076827445974,155.42307775869662,0.0
17.682911535937688,1157.4932657599484,14.719091433782488,32.06252171157353,10.205114697902976,0.23714084786517903,75.10535378451236,476.8282254816356,1.0
17.671351232148716,1441.9021622160847,18.97738994262657,71.25000246700516,4.760599823262899,0.05016520195972641,72.01738654796044,391.81137122171486,0.0
21.20981135783017,1284.9533038191585,11.13850929424725,5.544720342034468,10.994943001377289,-0.1228415693587395,75.30369188998799,329.96214762952997,0.0
10.43359877671101,940.039014878082,10.808645444661027,103.56868308828784,6.858527293929207,1.4867866693899994,68.80441243373603,258.82404450880256,0.0
11.375410837434837,1475.1957942471902,13.249202020961985,18.092797926579955,15.133086427572362,1.1211674571405839,69.65435760156197,83.68376536332566,0.0
17.188562353795135,1463.4757474850148,18.11513655305795,87.40527992773262,11.571881536230205,0.4468142865357677,79.05717600497366,489.22833609214194,1.0
14.93584439832788,1954.0349229726394,10.441961773569473,33.88637911321068,8.80030002967205,0.6752334509199714,93.45624161896441,187.520349120105,0.0
21.571236662976368,1689.2435053664333,6.503533205668294,10.768334230135977,7.764496689047949,-0.1565376741571298,55.99928765598261,53.4628012236224,0.0
15.459879622393945,1192.7439527012384,13.646523424773005,6.258827276187804,9.685096877309128,2.6632362738600723,68.96187515597033,246.89944785787304,0.0
12.938481493323543,2056.2277699002566,16.65522239973276,10.86075031131514,11.838372224749868,-2.21879402753665,58.19539514767918,436.9990058065416,1.0
27.32824384460777,1866.310108657606,18.600785249216486,2.928960701613875,9.923517614244401,0.20947751132384487,85.92024898576084,443.64550088866474,1.0
18.871118497567323,1674.6293110405848,13.610515913743804,4.6599200942671155,9.34852357858943,0.09753694678317018,64.12262030680101,5.482958028223628,0.0
20.33764102343962,1432.0547703450504,13.765720178651993,3.316567091967891,10.175110872453686,1.2199206090968895,55.56799206214206,443.1478723756999,1.0
12.876259068932717,1212.168228982956,18.461702202767242,16.494455183753736,8.188423206289135,-1.265780816137349,76.38186998848573,135.74210874992926,0.0
17.278086377374088,1388.337967178684,9.390774900913739,47.627119048340994,8.970382219470887,-2.615508903594804,87.44311114743111,19.486181984211537,0.0
20.55461294854933,1826.6245859112557,13.834437674450973,4.572989075688843,3.7426226832849885,0.2352345241472898,76.63597868560763,423.8951351814372,1.0
14.245032112888486,2065.3758917803825,15.571271669775173,4.188913475068666,12.921178692557103,0.4218457383279062,72.04797877281918,431.93337799410415,1.0
21.87849009172836,1962.9730584816566,16.347656163855103,30.93665276681317,10.896393340965286,2.2343991141714734,74.09140922775994,298.115539921175,0.0
16.996806550405974,1353.3451734641178,13.470579920427353,6.588853918167857,7.67963246789971,-1.9055430694876292,84.14840662825554,287.2168786481792,0.0
18.541531251033618,1164.1147700132967,15.103323035117524,3.0812556627361465,15.696204944065716,1.73204065007508,61.258007299858505,406.5601363107097,1.0
16.991466938853016,1542.2658740733611,7.5350179397610315,5.476196234106525,10.26104944117716,3.551121546040682,68.88152895913687,393.1547763551399,0.0
29.261390922544688,969.4681903311445,13.025254762998454,77.20481714261018,6.89156928407441,-0.5666473312837157,65.47309851490466,445.05273672135206,1.0
19.93251387631033,1596.9503142554345,16.360526137663403,51.690169255696205,12.570212264411374,-1.9364133292398362,58.3213469270829,276.37372379835176,0.0
14.711445355220498,1455.7192241103994,12.05311789723596,13.111671657605825,11.194144649527788,-0.6104615495600567,66.71624740583198,483.82354636640434,1.0
24.112724560515943,1360.1890494395273,15.176952664768793,31.997781962525337,11.183739956452659,0.0210074510570711,81.07721095982448,498.07341546666925,1.0
13.895781750144888,1021.5890798199614,16.340617502408094,23.118714291350894,8.722733186045229,0.845681812510372,75.66602148392725,58.27230499931629,0.0
21.044317975023777,1654.080031970915,13.972352397426706,33.914632393386206,11.351487171334105,-0.8870920947570711,76.443105001082,424.77187977706103,1.0
10.201649380601122,1340.1897481014266,15.511391312989712,34.43450006612553,9.214725129336717,2.332797801221013,71.46475611653318,249.91112887429452,0.0
13.359069755507846,1149.0249492869136,12.111802304146163,29.72509598144091,11.667824354937526,-1.6717984725120925,75.23323782728589,193.78316914991606,0.0
20.984306179345616,638.3213360155052,14.38016616091186,9.281530925374717,4.285166637968084,-2.6088077282592,61.99409657651894,306.5361549413575,0.0
23.692332899977053,1491.745528484809,16.830648508767666,1.193626541071295,8.698379611062432,1.660065636430976,66.9049011407277,27.982778631003512,0.0
20.85684140594985,2031.6754790009231,15.470918882905302,18.24029977242197,15.166465293424585,-3.411931546809299,71.92004236968677,253.23055938353994,0.0
19.421758588058797,1998.377764364361,13.240406191308193,66.48503506369647,7.698797633799098,-0.30619465330907425,72.7751585888189,435.4452850133334,1.0
18.494481522053555,1362.8711230241183,15.672649212872379,25.284047610037163,8.18848510752044,4.676521693812071,73.20187854921873,106.7307580694844,0.0
12.607390048162863,1319.3363818914659,17.143829371909852,53.58364925689909,8.656115984650075,-0.01806532943989725,68.61664717983622,213.19494738471258,0.0
16.400778958026457,1640.632276822507,8.850176164267566,143.47277255872697,6.355581592334071,-1.6811514760443744,66.22576598869671,469.74044385743775,1.0
17.696806145201062,1200.4843682435126,18.477222194867693,5.360030558584603,3.375157671315243,-0.08609619568019061,101.57771283044298,214.28191890284864,0.0
25.285611131094576,1590.5375699458398,13.991235783956784,35.3080141695596,9.308240804429161,-0.07620118292930032,79.067872729324,179.18381616619916,0.0
21.71809144784231,1729.824083515407,16.27646979972069,33.65276508482607,10.40757827224497,0.2409749105296748,74.13147475952623,220.2683240616891,0.0
